Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2023-08-17,Leg Extension Machine,Legs,195.0,lbs,7,,,,""
2023-08-17,Leg Extension Machine,Legs,195.0,lbs,7,,,,""
2023-08-17,Leg Extension Machine,Legs,165.0,lbs,7,,,,""
2023-08-17,Avanzada Caminata Infernal,Legs,20.0,lbs,4,,,,""
2023-08-18,Declinado Barra Pecho,Chest,70.0,lbs,8,,,,""
2023-08-18,Declinado Barra Pecho,Chest,85.0,lbs,3,,,,""
2023-08-18,Declinado Barra Pecho,Chest,85.0,lbs,3,,,,""
2023-08-18,Declinado Barra Pecho,Chest,45.0,lbs,8,,,,""
2023-08-18,Jalón Polea Abierto,Back,170.0,lbs,10,,,,""
2023-08-18,Jalón Polea Abierto,Back,200.0,lbs,4,,,,""
2023-08-18,Jalón Polea Abierto,Back,200.0,lbs,2,,,,""
2023-08-18,Triceps Extensión De Cuerda,Triceps,90.0,lbs,12,,,,""
2023-08-18,Triceps Extensión De Cuerda,Triceps,120.0,lbs,7,,,,""
2023-08-18,Biceps Curl Maquina,Biceps,67.0,lbs,8,,,,""
2023-08-18,Biceps Curl Maquina,Biceps,74.0,lbs,5,,,,""
2023-08-18,Biceps Curl Maquina,Biceps,81.0,lbs,2,,,,""
2023-08-18,Pecho Inclinado Mancuerna,Chest,65.0,lbs,8,,,,""
2023-08-18,Pecho Inclinado Mancuerna,Chest,75.0,lbs,6,,,,""
2023-08-18,Pecho Inclinado Mancuerna,Chest,75.0,lbs,5,,,,""
2023-08-18,Remo Polea Individual Máquina jalon,Back,25.0,lbs,15,,,,""
2023-08-18,Remo Polea Individual Máquina jalon,Back,35.0,lbs,8,,,,""
2023-08-18,Remo Polea Individual Máquina jalon,Back,37.0,lbs,5,,,,""
2023-08-18,Remo Polea Individual Máquina jalon,Back,20.0,lbs,6,,,,""
2023-08-18,Abdomen Crunch Maquina,Abs,65.0,lbs,12,,,,""
2023-08-18,Abdomen Crunch Maquina,Abs,75.0,lbs,8,,,,""
2023-08-18,Abdomen Crunch Maquina,Abs,65.0,lbs,12,,,,""
2023-08-18,Abdomen Crunch Maquina,Abs,65.0,lbs,10,,,,""
2023-08-18,Jalón Polea Abierto,Back,110.0,lbs,8,,,,""
2023-08-18,Triceps Extensión De Cuerda,Triceps,110.0,lbs,8,,,,""
2023-08-18,Triceps Extensión De Cuerda,Triceps,70.0,lbs,8,,,,""
2023-08-18,Biceps Curl Maquina,Biceps,39.0,lbs,10,,,,""
2023-08-18,Pecho Inclinado Mancuerna,Chest,45.0,lbs,6,,,,""
2023-08-21,Nike Half & Half,Cardio,,,,4100.0,m,0:30:00,""
2023-08-21,Nike Strength,Legs,,,,40.0,m,0:40:00,""
2023-08-21,Elevación De Piernas ABS,Abs,14.0,lbs,10,,,,""
2023-08-21,Elevación De Piernas ABS,Abs,14.0,lbs,10,,,,""
2023-08-21,Elevación De Piernas ABS,Abs,14.0,lbs,10,,,,""
2023-08-21,Elevación De Piernas ABS,Abs,14.0,lbs,10,,,,""
2023-08-21,Abdomen Crunch Maquina,Abs,55.0,lbs,12,,,,""
2023-08-21,Abdomen Crunch Maquina,Abs,55.0,lbs,12,,,,""
2023-08-21,Abdomen Crunch Maquina,Abs,55.0,lbs,12,,,,""
2023-08-21,Abdomen Crunch Maquina,Abs,65.0,lbs,12,,,,""
2023-08-21,Abdomen Extension Espalda,Abs,65.0,lbs,14,,,,""
2023-08-21,Abdomen Extension Espalda,Abs,55.0,lbs,10,,,,""
2023-08-21,Abdomen Extension Espalda,Abs,75.0,lbs,10,,,,""
2023-08-22,Curl Mancuernas Sentado,Biceps,40.0,lbs,9,,,,""
2023-08-22,Curl Mancuernas Sentado,Biceps,40.0,lbs,8,,,,""
2023-08-22,Curl Mancuernas Sentado,Biceps,45.0,lbs,6,,,,""
2023-08-22,Press Frances,Triceps,15.0,lbs,18,,,,""
2023-08-22,Plano Máquina Américas,Chest,70.0,lbs,14,,,,""
2023-08-22,Plano Máquina Américas,Chest,80.0,lbs,9,,,,""
2023-08-22,Plano Máquina Américas,Chest,90.0,lbs,4,,,,""
2023-08-22,Plano Máquina Robledo,Chest,89.0,lbs,6,,,,""
2023-08-22,Barras Libre Cerrado,Back,140.0,lbs,14,,,,""
2023-08-22,Barras Libre Cerrado,Back,140.0,lbs,11,,,,""
2023-08-22,Barras Libre Cerrado,Back,140.0,lbs,10,,,,""
2023-08-22,Barras Libre Cerrado,Back,14.0,lbs,12,,,,""
2023-08-22,Biceps Barra Libre,Biceps,30.0,lbs,14,,,,""
2023-08-22,Biceps Barra Libre,Biceps,45.0,lbs,4,,,,""
2023-08-22,Biceps Barra Libre,Biceps,40.0,lbs,6,,,,""
2023-08-22,Abdomen Crunch Maquina,Abs,75.0,lbs,6,,,,""
2023-08-22,Abdomen Crunch Maquina,Abs,75.0,lbs,9,,,,""
2023-08-22,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2023-08-22,Cable Overhead Triceps Extension,Triceps,80.0,lbs,14,,,,""
2023-08-22,Cable Overhead Triceps Extension,Triceps,110.0,lbs,8,,,,""
2023-08-22,Cable Overhead Triceps Extension,Triceps,120.0,lbs,8,,,,""
2023-08-22,Curl Mancuernas Sentado,Biceps,20.0,lbs,8,,,,""
2023-08-22,Press Frances,Triceps,25.0,lbs,8,,,,""
2023-08-22,Press Frances,Triceps,25.0,lbs,10,,,,""
2023-08-22,Press Frances,Triceps,15.0,lbs,14,,,,""
2023-08-22,Plano Máquina Américas,Chest,45.0,lbs,5,,,,""
2023-08-22,Cable Overhead Triceps Extension,Triceps,60.0,lbs,10,,,,""
2023-08-25,Declinado Barra Pecho,Chest,70.0,lbs,7,,,,""
2023-08-25,Declinado Barra Pecho,Chest,80.0,lbs,3,,,,""
2023-08-25,Declinado Barra Pecho,Chest,80.0,lbs,3,,,,""
2023-08-25,Declinado Barra Pecho,Chest,45.0,lbs,6,,,,""
2023-08-25,Jalón Polea Abierto,Back,170.0,lbs,8,,,,""
2023-08-25,Jalón Polea Abierto,Back,185.0,lbs,4,,,,""
2023-08-25,Jalón Polea Abierto,Back,110.0,lbs,8,,,,""
2023-08-25,Triceps Extensión De Cuerda,Triceps,100.0,lbs,10,,,,""
2023-08-25,Triceps Extensión De Cuerda,Triceps,120.0,lbs,8,,,,""
2023-08-25,Triceps Extensión De Cuerda,Triceps,130.0,lbs,5,,,,""
2023-08-25,Triceps Extensión De Cuerda,Triceps,70.0,lbs,10,,,,""
2023-08-25,Biceps Curl Maquina,Biceps,67.0,lbs,8,,,,""
2023-08-25,Biceps Curl Maquina,Biceps,74.0,lbs,5,,,,""
2023-08-25,Biceps Curl Maquina,Biceps,81.0,lbs,2,,,,""
2023-08-25,Biceps Curl Maquina,Biceps,39.0,lbs,10,,,,""
2023-08-25,Pecho Inclinado Mancuerna,Chest,65.0,lbs,8,,,,""
2023-08-25,Pecho Inclinado Mancuerna,Chest,75.0,lbs,6,,,,""
2023-08-25,Pecho Inclinado Mancuerna,Chest,75.0,lbs,5,,,,""
2023-08-25,Pecho Inclinado Mancuerna,Chest,45.0,lbs,6,,,,""
2023-08-25,Remo Polea Individual Máquina jalon,Back,25.0,lbs,15,,,,""
2023-08-25,Remo Polea Individual Máquina jalon,Back,35.0,lbs,8,,,,""
2023-08-25,Remo Polea Individual Máquina jalon,Back,37.0,lbs,5,,,,""
2023-08-25,Remo Polea Individual Máquina jalon,Back,20.0,lbs,6,,,,""
2023-08-25,Abdomen Crunch Maquina,Abs,65.0,lbs,12,,,,""
2023-08-25,Abdomen Crunch Maquina,Abs,75.0,lbs,8,,,,""
2023-08-25,Abdomen Crunch Maquina,Abs,65.0,lbs,12,,,,""
2023-08-25,Abdomen Crunch Maquina,Abs,65.0,lbs,10,,,,""
2023-08-26,Nike Running,Cardio,,,,200.0,m,0:25:00,""
2023-08-26,Peso Muerto,Legs,70.0,lbs,10,,,,""
2023-08-26,Peso Muerto,Legs,105.0,lbs,4,,,,""
2023-08-26,Peso Muerto,Legs,70.0,lbs,5,,,,""
2023-08-26,Peso Muerto,Legs,70.0,lbs,10,,,,""
2023-08-26,Elevación De Pelvis,Legs,135.0,lbs,14,,,,""
2023-08-26,Elevación De Pelvis,Legs,180.0,lbs,12,,,,""
2023-08-26,Elevación De Pelvis,Legs,205.0,lbs,10,,,,""
2023-08-26,Elevación De Pelvis,Legs,90.0,lbs,10,,,,""
2023-08-26,Avanzada Caminata Infernal,Legs,20.0,lbs,5,,,,""
2023-08-26,Avanzada Caminata Infernal,Legs,20.0,lbs,5,,,,""
2023-08-26,Pantorrilla Máquina Sentado,Legs,25.0,lbs,14,,,,""
2023-08-26,Pantorrilla Máquina Sentado,Legs,50.0,lbs,15,,,,""
2023-08-26,Pantorrilla Máquina Sentado,Legs,75.0,lbs,8,,,,""
2023-08-26,Pantorrilla Máquina Sentado,Legs,25.0,lbs,10,,,,""
2023-08-26,Flexion Acostado,Legs,34.0,lbs,16,,,,""
2023-08-26,Flexion Acostado,Legs,63.0,lbs,5,,,,""
2023-08-26,Flexion Acostado,Legs,70.0,lbs,4,,,,""
2023-08-26,Flexion Acostado,Legs,34.0,lbs,10,,,,""
2023-08-26,Leg Extension Machine,Legs,150.0,lbs,13,,,,""
2023-08-26,Leg Extension Machine,Legs,195.0,lbs,10,,,,""
2023-08-26,Leg Extension Machine,Legs,195.0,lbs,10,,,,""
2023-08-26,Leg Extension Machine,Legs,105.0,lbs,8,,,,""
2023-08-29,Curl Mancuernas Sentado,Biceps,30.0,lbs,14,,,,""
2023-08-29,Curl Mancuernas Sentado,Biceps,35.0,lbs,10,,,,""
2023-08-29,Curl Mancuernas Sentado,Biceps,35.0,lbs,8,,,,""
2023-08-29,Curl Mancuernas Sentado,Biceps,20.0,lbs,8,,,,""
2023-08-29,Press Frances,Triceps,20.0,lbs,22,,,,""
2023-08-29,Press Frances,Triceps,30.0,lbs,8,,,,""
2023-08-29,Press Frances,Triceps,30.0,lbs,10,,,,""
2023-08-29,Press Frances,Triceps,17.5,lbs,12,,,,""
2023-08-29,Plano Máquina Américas,Chest,75.0,lbs,10,,,,""
2023-08-29,Plano Máquina Américas,Chest,85.0,lbs,8,,,,""
2023-08-29,Plano Máquina Américas,Chest,85.0,lbs,6,,,,""
2023-08-29,Plano Máquina Américas,Chest,45.0,lbs,6,,,,""
2023-08-29,Plano Máquina Robledo,Chest,89.0,lbs,6,,,,""
2023-08-29,Barras Libre Cerrado,Back,140.0,lbs,12,,,,""
2023-08-29,Barras Libre Cerrado,Back,140.0,lbs,11,,,,""
2023-08-29,Barras Libre Cerrado,Back,185.0,lbs,5,,,,""
2023-08-29,Barras Libre Cerrado,Back,80.0,lbs,12,,,,""
2023-08-29,Biceps Barra Libre,Biceps,30.0,lbs,12,,,,""
2023-08-29,Biceps Barra Libre,Biceps,30.0,lbs,8,,,,""
2023-08-29,Abdomen Crunch Maquina,Abs,75.0,lbs,6,,,,""
2023-08-29,Abdomen Crunch Maquina,Abs,75.0,lbs,9,,,,""
2023-08-29,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2023-08-29,Cable Overhead Triceps Extension,Triceps,90.0,lbs,14,,,,""
2023-08-29,Cable Overhead Triceps Extension,Triceps,110.0,lbs,8,,,,""
2023-08-29,Cable Overhead Triceps Extension,Triceps,130.0,lbs,6,,,,""
2023-08-29,Cable Overhead Triceps Extension,Triceps,70.0,lbs,12,,,,""
2023-08-29,Biceps Barra Libre,Biceps,30.0,lbs,8,,,,""
2023-08-29,Biceps Barra Libre,Biceps,20.0,lbs,8,,,,""
2023-08-30,Avanzada Caminata Infernal,Legs,20.0,lbs,6,,,,""
2023-08-30,Avanzada Caminata Infernal,Legs,25.0,lbs,4,,,,""
2023-08-30,Nike Running,Cardio,,,,200.0,m,0:25:00,""
2023-08-30,Peso Muerto,Legs,70.0,lbs,11,,,,""
2023-08-30,Peso Muerto,Legs,105.0,lbs,5,,,,""
2023-08-30,Peso Muerto,Legs,115.0,lbs,3,,,,""
2023-08-30,Peso Muerto,Legs,70.0,lbs,6,,,,""
2023-08-30,Elevación De Pelvis,Legs,135.0,lbs,12,,,,""
2023-08-30,Elevación De Pelvis,Legs,180.0,lbs,10,,,,""
2023-08-30,Elevación De Pelvis,Legs,205.0,lbs,8,,,,""
2023-08-30,Elevación De Pelvis,Legs,205.0,lbs,7,,,,""
2023-08-30,Pantorrilla Máquina Sentado,Legs,50.0,lbs,10,,,,""
2023-08-30,Pantorrilla Máquina Sentado,Legs,60.0,lbs,12,,,,""
2023-08-30,Pantorrilla Máquina Sentado,Legs,50.0,lbs,10,,,,""
2023-08-30,Pantorrilla Máquina Sentado,Legs,25.0,lbs,16,,,,""
2023-08-30,Flexion Acostado,Legs,42.0,lbs,12,,,,""
2023-08-30,Flexion Acostado,Legs,49.0,lbs,9,,,,""
2023-08-30,Flexion Acostado,Legs,56.0,lbs,4,,,,""
2023-08-30,Flexion Acostado,Legs,42.0,lbs,12,,,,""
2023-08-30,Leg Extension Machine,Legs,150.0,lbs,12,,,,""
2023-08-30,Leg Extension Machine,Legs,195.0,lbs,7,,,,""
2023-08-30,Leg Extension Machine,Legs,195.0,lbs,7,,,,""
2023-08-30,Leg Extension Machine,Legs,165.0,lbs,7,,,,""
2023-09-02,Pecho Inclinado Mancuerna,Chest,65.0,lbs,11,,,,""
2023-09-02,Pecho Inclinado Mancuerna,Chest,75.0,lbs,6,,,,""
2023-09-02,Pecho Inclinado Mancuerna,Chest,75.0,lbs,5,,,,""
2023-09-02,Pecho Inclinado Mancuerna,Chest,35.0,lbs,10,,,,""
2023-09-02,Jalón Polea Abierto,Back,170.0,lbs,10,,,,""
2023-09-02,Jalón Polea Abierto,Back,185.0,lbs,9,,,,""
2023-09-02,Jalón Polea Abierto,Back,200.0,lbs,6,,,,""
2023-09-02,Triceps Extensión De Cuerda,Triceps,110.0,lbs,10,,,,""
2023-09-02,Triceps Extensión De Cuerda,Triceps,125.0,lbs,8,,,,""
2023-09-02,Triceps Extensión De Cuerda,Triceps,140.0,lbs,5,,,,""
2023-09-02,Triceps Extensión De Cuerda,Triceps,80.0,lbs,10,,,,""
2023-09-02,Biceps Curl Maquina,Biceps,67.0,lbs,10,,,,""
2023-09-02,Biceps Curl Maquina,Biceps,74.0,lbs,5,,,,""
2023-09-02,Biceps Curl Maquina,Biceps,81.0,lbs,4,,,,""
2023-09-02,Biceps Curl Maquina,Biceps,56.0,lbs,9,,,,""
2023-09-02,Declinado Barra Pecho,Chest,55.0,lbs,8,,,,""
2023-09-02,Declinado Barra Pecho,Chest,70.0,lbs,3,,,,""
2023-09-02,Declinado Barra Pecho,Chest,70.0,lbs,5,,,,""
2023-09-02,Declinado Barra Pecho,Chest,45.0,lbs,6,,,,""
2023-09-02,Remo Polea Individual Máquina jalon,Back,25.0,lbs,12,,,,""
2023-09-02,Remo Polea Individual Máquina jalon,Back,35.0,lbs,8,,,,""
2023-09-02,Remo Polea Individual Máquina jalon,Back,37.0,lbs,5,,,,""
2023-09-02,Remo Polea Individual Máquina jalon,Back,20.0,lbs,6,,,,""
2023-09-02,Abdomen Crunch Maquina,Abs,65.0,lbs,12,,,,""
2023-09-02,Abdomen Crunch Maquina,Abs,75.0,lbs,8,,,,""
2023-09-02,Abdomen Crunch Maquina,Abs,65.0,lbs,12,,,,""
2023-09-02,Abdomen Crunch Maquina,Abs,65.0,lbs,10,,,,""
2023-09-02,Jalón Polea Abierto,Back,110.0,lbs,8,,,,""
2023-09-04,Sentadilla Infernal,Legs,25.0,lbs,5,,,,""
2023-09-04,Avanzada Caminata Infernal,Legs,20.0,lbs,6,,,,""
2023-09-04,Nike Running,Cardio,,,,200.0,m,0:25:00,""
2023-09-04,Peso Muerto,Legs,115.0,lbs,3,,,,""
2023-09-04,Elevación De Pelvis,Legs,135.0,lbs,12,,,,""
2023-09-04,Elevación De Pelvis,Legs,180.0,lbs,10,,,,""
2023-09-04,Elevación De Pelvis,Legs,205.0,lbs,8,,,,""
2023-09-04,Elevación De Pelvis,Legs,205.0,lbs,7,,,,""
2023-09-04,Pantorrilla Máquina Sentado,Legs,50.0,lbs,10,,,,""
2023-09-04,Pantorrilla Máquina Sentado,Legs,60.0,lbs,12,,,,""
2023-09-04,Pantorrilla Máquina Sentado,Legs,50.0,lbs,10,,,,""
2023-09-04,Pantorrilla Máquina Sentado,Legs,25.0,lbs,16,,,,""
2023-09-04,Flexion Acostado,Legs,42.0,lbs,12,,,,""
2023-09-04,Flexion Acostado,Legs,49.0,lbs,9,,,,""
2023-09-04,Flexion Acostado,Legs,56.0,lbs,4,,,,""
2023-09-04,Flexion Acostado,Legs,42.0,lbs,12,,,,""
2023-09-04,Leg Extension Machine,Legs,150.0,lbs,12,,,,""
2023-09-04,Leg Extension Machine,Legs,195.0,lbs,7,,,,""
2023-09-04,Leg Extension Machine,Legs,195.0,lbs,7,,,,""
2023-09-04,Leg Extension Machine,Legs,165.0,lbs,7,,,,""
2023-09-04,Sentadilla Infernal,Legs,35.0,lbs,5,,,,""
2023-09-04,Avanzada Caminata Infernal,Legs,25.0,lbs,4,,,,""
2023-09-05,Curl Mancuernas Sentado,Biceps,45.0,lbs,6,,,,""
2023-09-05,Curl Mancuernas Sentado,Biceps,45.0,lbs,8,,,,""
2023-09-05,Curl Mancuernas Sentado,Biceps,45.0,lbs,7,,,,""
2023-09-05,Curl Mancuernas Sentado,Biceps,25.0,lbs,9,,,,""
2023-09-05,Press Frances,Triceps,30.0,lbs,10,,,,""
2023-09-05,Press Frances,Triceps,30.0,lbs,12,,,,""
2023-09-05,Plano Máquina Américas,Chest,75.0,lbs,13,,,,""
2023-09-05,Plano Máquina Américas,Chest,85.0,lbs,5,,,,""
2023-09-05,Plano Máquina Américas,Chest,85.0,lbs,5,,,,""
2023-09-05,Plano Máquina Américas,Chest,45.0,lbs,7,,,,""
2023-09-05,Plano Máquina Robledo,Chest,89.0,lbs,6,,,,""
2023-09-05,Barras Libre Cerrado,Back,140.0,lbs,8,,,,""
2023-09-05,Barras Libre Cerrado,Back,140.0,lbs,10,,,,""
2023-09-05,Barras Libre Cerrado,Back,140.0,lbs,8,,,,""
2023-09-05,Barras Libre Cerrado,Back,95.0,lbs,10,,,,""
2023-09-05,Biceps Barra Libre,Biceps,30.0,lbs,10,,,,""
2023-09-05,Biceps Barra Libre,Biceps,35.0,lbs,8,,,,""
2023-09-05,Biceps Barra Libre,Biceps,35.0,lbs,8,,,,""
2023-09-05,Abdomen Crunch Maquina,Abs,75.0,lbs,6,,,,""
2023-09-05,Abdomen Crunch Maquina,Abs,75.0,lbs,9,,,,""
2023-09-05,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2023-09-05,Cable Overhead Triceps Extension,Triceps,100.0,lbs,10,,,,""
2023-09-05,Cable Overhead Triceps Extension,Triceps,110.0,lbs,9,,,,""
2023-09-05,Cable Overhead Triceps Extension,Triceps,130.0,lbs,6,,,,""
2023-09-05,Cable Overhead Triceps Extension,Triceps,70.0,lbs,12,,,,""
2023-09-05,Press Frances,Triceps,30.0,lbs,11,,,,""
2023-09-05,Press Frances,Triceps,17.5,lbs,12,,,,""
2023-09-05,Biceps Barra Libre,Biceps,20.0,lbs,8,,,,""
2023-09-08,Running (Treadmill),Cardio,,,,7.4,km,1:00:00,""
2023-09-09,Declinado Barra Pecho,Chest,70.0,lbs,7,,,,""
2023-09-09,Declinado Barra Pecho,Chest,80.0,lbs,5,,,,""
2023-09-09,Declinado Barra Pecho,Chest,80.0,lbs,4,,,,""
2023-09-09,Jalón Polea Abierto,Back,170.0,lbs,11,,,,""
2023-09-09,Jalón Polea Abierto,Back,185.0,lbs,6,,,,""
2023-09-09,Jalón Polea Abierto,Back,200.0,lbs,5,,,,""
2023-09-09,Jalón Polea Abierto,Back,110.0,lbs,10,,,,""
2023-09-09,Triceps Extensión De Cuerda,Triceps,100.0,lbs,14,,,,""
2023-09-09,Triceps Extensión De Cuerda,Triceps,120.0,lbs,8,,,,""
2023-09-09,Triceps Extensión De Cuerda,Triceps,140.0,lbs,5,,,,""
2023-09-09,Triceps Extensión De Cuerda,Triceps,80.0,lbs,10,,,,""
2023-09-09,Biceps Curl Maquina,Biceps,67.0,lbs,10,,,,""
2023-09-09,Biceps Curl Maquina,Biceps,81.0,lbs,5,,,,""
2023-09-09,Biceps Curl Maquina,Biceps,81.0,lbs,4,,,,""
2023-09-09,Pecho Inclinado Mancuerna,Chest,65.0,lbs,8,,,,""
2023-09-09,Pecho Inclinado Mancuerna,Chest,65.0,lbs,7,,,,""
2023-09-09,Pecho Inclinado Mancuerna,Chest,65.0,lbs,6,,,,""
2023-09-09,Pecho Inclinado Mancuerna,Chest,35.0,lbs,8,,,,""
2023-09-09,Remo Polea Individual Máquina jalon,Back,25.0,lbs,11,,,,""
2023-09-09,Remo Polea Individual Máquina jalon,Back,35.0,lbs,9,,,,""
2023-09-09,Remo Polea Individual Máquina jalon,Back,37.0,lbs,5,,,,""
2023-09-09,Remo Polea Individual Máquina jalon,Back,20.0,lbs,9,,,,""
2023-09-09,Abdomen Crunch Maquina,Abs,65.0,lbs,12,,,,""
2023-09-09,Abdomen Crunch Maquina,Abs,75.0,lbs,8,,,,""
2023-09-09,Abdomen Crunch Maquina,Abs,65.0,lbs,12,,,,""
2023-09-09,Abdomen Crunch Maquina,Abs,65.0,lbs,10,,,,""
2023-09-09,Declinado Barra Pecho,Chest,45.0,lbs,10,,,,""
2023-09-09,Biceps Curl Maquina,Biceps,46.0,lbs,10,,,,""
2023-09-10,Elevación De Pelvis,Legs,135.0,lbs,14,,,,""
2023-09-10,Elevación De Pelvis,Legs,180.0,lbs,13,,,,""
2023-09-10,Elevación De Pelvis,Legs,205.0,lbs,9,,,,""
2023-09-10,Elevación De Pelvis,Legs,205.0,lbs,7,,,,""
2023-09-10,Pantorrilla Máquina Sentado,Legs,50.0,lbs,10,,,,""
2023-09-10,Pantorrilla Máquina Sentado,Legs,70.0,lbs,8,,,,""
2023-09-10,Pantorrilla Máquina Sentado,Legs,70.0,lbs,7,,,,""
2023-09-10,Pantorrilla Máquina Sentado,Legs,70.0,lbs,8,,,,""
2023-09-10,Peso Muerto,Legs,70.0,lbs,14,,,,""
2023-09-10,Peso Muerto,Legs,115.0,lbs,4,,,,""
2023-09-10,Peso Muerto,Legs,115.0,lbs,3,,,,""
2023-09-10,Peso Muerto,Legs,70.0,lbs,7,,,,""
2023-09-10,Leg Extension Machine,Legs,150.0,lbs,12,,,,""
2023-09-10,Leg Extension Machine,Legs,195.0,lbs,7,,,,""
2023-09-10,Leg Extension Machine,Legs,195.0,lbs,7,,,,""
2023-09-10,Leg Extension Machine,Legs,165.0,lbs,7,,,,""
2023-09-10,Flexion Acostado,Legs,42.0,lbs,12,,,,""
2023-09-10,Flexion Acostado,Legs,49.0,lbs,9,,,,""
2023-09-10,Flexion Acostado,Legs,56.0,lbs,4,,,,""
2023-09-10,Flexion Acostado,Legs,42.0,lbs,12,,,,""
2023-09-10,Nike Running,Cardio,,,,200.0,m,0:25:00,""
2023-09-10,Sentadilla Infernal,Legs,25.0,lbs,5,,,,""
2023-09-10,Sentadilla Infernal,Legs,35.0,lbs,5,,,,""
2023-09-10,Avanzada Caminata Infernal,Legs,20.0,lbs,6,,,,""
2023-09-10,Avanzada Caminata Infernal,Legs,25.0,lbs,4,,,,""
2023-09-12,Curl Mancuernas Sentado,Biceps,35.0,lbs,12,,,,""
2023-09-12,Curl Mancuernas Sentado,Biceps,40.0,lbs,10,,,,""
2023-09-12,Curl Mancuernas Sentado,Biceps,50.0,lbs,5,,,,""
2023-09-12,Curl Mancuernas Sentado,Biceps,30.0,lbs,8,,,,""
2023-09-12,Press Frances,Triceps,20.0,lbs,14,,,,""
2023-09-12,Press Frances,Triceps,25.0,lbs,12,,,,""
2023-09-12,Press Frances,Triceps,25.0,lbs,12,,,,""
2023-09-12,Press Frances,Triceps,12.5,lbs,14,,,,""
2023-09-12,Plano Máquina Américas,Chest,75.0,lbs,10,,,,""
2023-09-12,Plano Máquina Américas,Chest,85.0,lbs,8,,,,""
2023-09-12,Plano Máquina Américas,Chest,95.0,lbs,4,,,,""
2023-09-12,Plano Máquina Américas,Chest,45.0,lbs,8,,,,""
2023-09-12,Plano Máquina Robledo,Chest,89.0,lbs,6,,,,""
2023-09-12,Barras Libre Cerrado,Back,140.0,lbs,12,,,,""
2023-09-12,Barras Libre Cerrado,Back,140.0,lbs,10,,,,""
2023-09-12,Barras Libre Cerrado,Back,140.0,lbs,8,,,,""
2023-09-12,Barras Libre Cerrado,Back,90.0,lbs,10,,,,""
2023-09-12,Biceps Barra Libre,Biceps,30.0,lbs,10,,,,""
2023-09-12,Biceps Barra Libre,Biceps,35.0,lbs,6,,,,""
2023-09-12,Biceps Barra Libre,Biceps,35.0,lbs,8,,,,""
2023-09-12,Biceps Barra Libre,Biceps,15.0,lbs,12,,,,""
2023-09-12,Abdomen Crunch Maquina,Abs,75.0,lbs,6,,,,""
2023-09-12,Abdomen Crunch Maquina,Abs,75.0,lbs,9,,,,""
2023-09-12,Abdomen Crunch Maquina,Abs,65.0,lbs,8,,,,""
2023-09-12,Cable Overhead Triceps Extension,Triceps,80.0,lbs,14,,,,""
2023-09-12,Cable Overhead Triceps Extension,Triceps,110.0,lbs,10,,,,""
2023-09-12,Cable Overhead Triceps Extension,Triceps,120.0,lbs,8,,,,""
2023-09-12,Cable Overhead Triceps Extension,Triceps,70.0,lbs,12,,,,""
2023-09-15,Declinado Barra Pecho,Chest,70.0,lbs,9,,,,""
2023-09-15,Declinado Barra Pecho,Chest,80.0,lbs,6,,,,""
2023-09-15,Declinado Barra Pecho,Chest,90.0,lbs,2,,,,""
2023-09-15,Declinado Barra Pecho,Chest,45.0,lbs,10,,,,""
2023-09-15,Jalón Polea Abierto,Back,170.0,lbs,12,,,,""
2023-09-15,Jalón Polea Abierto,Back,185.0,lbs,6,,,,""
2023-09-15,Jalón Polea Abierto,Back,215.0,lbs,4,,,,""
2023-09-15,Jalón Polea Abierto,Back,110.0,lbs,10,,,,""
2023-09-15,Triceps Extensión De Cuerda,Triceps,100.0,lbs,14,,,,""
2023-09-15,Triceps Extensión De Cuerda,Triceps,120.0,lbs,8,,,,""
2023-09-15,Triceps Extensión De Cuerda,Triceps,140.0,lbs,5,,,,""
2023-09-15,Triceps Extensión De Cuerda,Triceps,80.0,lbs,10,,,,""
2023-09-15,Biceps Curl Maquina,Biceps,67.0,lbs,10,,,,""
2023-09-15,Biceps Curl Maquina,Biceps,81.0,lbs,6,,,,""
2023-09-15,Biceps Curl Maquina,Biceps,81.0,lbs,4,,,,""
2023-09-15,Biceps Curl Maquina,Biceps,46.0,lbs,10,,,,""
2023-09-15,Pecho Inclinado Mancuerna,Chest,60.0,lbs,8,,,,""
2023-09-15,Pecho Inclinado Mancuerna,Chest,60.0,lbs,8,,,,""
2023-09-15,Pecho Inclinado Mancuerna,Chest,60.0,lbs,7,,,,""
2023-09-15,Pecho Inclinado Mancuerna,Chest,40.0,lbs,8,,,,""
2023-09-15,Remo Polea Individual Máquina jalon,Back,27.5,lbs,14,,,,""
2023-09-15,Remo Polea Individual Máquina jalon,Back,32.5,lbs,10,,,,""
2023-09-15,Remo Polea Individual Máquina jalon,Back,37.0,lbs,8,,,,""
2023-09-15,Remo Polea Individual Máquina jalon,Back,20.0,lbs,12,,,,""
2023-09-15,Abdomen Crunch Maquina,Abs,65.0,lbs,12,,,,""
2023-09-15,Abdomen Crunch Maquina,Abs,75.0,lbs,8,,,,""
2023-09-15,Abdomen Crunch Maquina,Abs,65.0,lbs,12,,,,""
2023-09-15,Abdomen Crunch Maquina,Abs,65.0,lbs,10,,,,""
